hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,hotel_location,payment_method
City Hotel,0,4,2025,November,49,30,0,2,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,6523.0,0,0,Dhaka,Mobile Banking
Resort,0,1,2024,August,34,14,1,0,2,0.0,0,BB,CAN,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,9936.0,0,1,Coxs_Bazar,Mobile Banking
Resort,0,139,2024,August,34,20,4,10,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,3408.0,0,2,Sylhet,Card
City Hotel,1,111,2025,April,17,27,1,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6584.0,0,0,Dhaka,Cash
City Hotel,1,267,2025,March,14,31,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5001.0,0,0,Dhaka,Mobile Banking
City Hotel,1,112,2025,March,14,30,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4710.0,0,0,Chattogram,Card
Resort,0,0,2025,October,43,21,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3237.0,0,2,Coxs_Bazar,Cash
City Hotel,0,25,2024,March,11,13,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5126.0,0,0,Dhaka,Mobile Banking
City Hotel,0,12,2025,October,44,26,1,0,2,0.0,0,BB,CAN,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,5861.0,0,0,Sylhet,Mobile Banking
City Hotel,0,39,2024,May,20,12,0,2,2,0.0,0,BB,,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,5501.0,0,0,Rajshahi,Mobile Banking
City Hotel,1,126,2025,April,16,21,0,1,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7698.0,0,3,Dhaka,Cash
City Hotel,1,308,2024,November,48,25,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4311.0,0,0,Dhaka,Card
Resort,1,78,2024,October,41,9,1,2,2,0.0,0,FB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4962.0,0,0,Sreemangal,Cash
City Hotel,1,191,2024,May,21,15,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,3974.0,0,1,Rajshahi,Card
Resort,1,90,2024,September,37,6,3,5,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,7504.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,0,8,2024,October,44,31,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4976.0,0,0,Dhaka,Card
Resort,0,3,2025,February,9,23,2,9,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3836.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,77,2025,October,43,19,0,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5228.0,0,0,Chattogram,Card
City Hotel,0,145,2024,April,18,29,2,4,1,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3238.0,0,0,Rajshahi,Bank Transfer
Resort,0,115,2025,April,15,9,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3045.0,0,0,Kuakata,Card
City Hotel,0,158,2025,May,18,2,0,4,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5383.0,0,0,Dhaka,Card
Resort,0,3,2024,April,17,22,0,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,F,2,No Deposit,0,Transient-Party,5928.0,0,0,Kuakata,Mobile Banking
City Hotel,0,10,2024,May,19,8,1,2,1,0.0,0,BB,BGD,Aviation,Corporate,0,0,0,A,0,No Deposit,0,Transient,5140.0,0,0,Sylhet,Card
Resort,0,16,2025,September,37,4,2,2,2,0.0,0,HB,USA,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient-Party,10136.0,0,2,Coxs_Bazar,Cash
City Hotel,1,2,2024,November,48,27,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,1,1,0,A,0,No Deposit,0,Transient-Party,2729.0,0,0,Sylhet,Cash
Resort,0,1,2025,January,4,21,2,3,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,5025.0,0,0,Coxs_Bazar,Bank Transfer
Resort,0,1,2025,September,39,22,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6659.0,0,1,Coxs_Bazar,Bank Transfer
City Hotel,0,34,2025,February,7,12,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4760.0,0,0,Chattogram,Card
City Hotel,1,106,2025,April,18,27,2,9,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6361.0,0,0,Dhaka,Cash
City Hotel,1,28,2025,May,22,22,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4386.0,0,0,Khulna,Cash
City Hotel,1,35,2025,February,7,16,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5488.0,0,0,Dhaka,Card
Resort,1,87,2024,August,33,12,1,2,2,1.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,12299.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,16,2024,September,39,25,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,8605.0,0,0,Dhaka,Bank Transfer
Resort,1,113,2025,December,52,20,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,3387.0,0,1,Sylhet,Bank Transfer
City Hotel,1,130,2025,July,30,29,4,7,2,0.0,0,SC,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4742.0,0,1,Dhaka,Card
City Hotel,1,68,2025,February,8,17,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4818.0,0,0,Chattogram,Mobile Banking
City Hotel,1,44,2025,April,16,16,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7668.0,0,0,Dhaka,Mobile Banking
City Hotel,1,464,2025,July,30,25,0,1,2,0.0,0,BB,SAU,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5608.0,0,0,Dhaka,Mobile Banking
City Hotel,1,30,2025,July,29,16,2,3,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7585.0,0,1,Chattogram,Cash
Resort,1,22,2024,February,8,23,0,2,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4050.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,48,2024,July,28,9,2,1,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6473.0,0,3,Chattogram,Card
City Hotel,1,21,2025,September,40,29,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,7673.0,0,0,Dhaka,Mobile Banking
City Hotel,0,135,2025,July,30,23,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7338.0,0,1,Dhaka,Card
City Hotel,1,393,2024,April,16,22,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4873.0,0,0,Chattogram,Cash
City Hotel,1,67,2024,October,43,17,1,0,1,0.0,0,BB,SGP,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6830.0,0,0,Sylhet,Bank Transfer
Resort,0,205,2025,January,1,5,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,H,0,No Deposit,0,Transient,4638.0,0,0,Sreemangal,Card
City Hotel,0,66,2024,April,16,13,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5646.0,0,0,Dhaka,Mobile Banking
City Hotel,0,5,2024,January,3,21,2,2,2,0.0,0,BB,CAN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5515.0,0,0,Dhaka,Mobile Banking
City Hotel,0,11,2024,October,42,11,2,1,1,0.0,9,BB,BGD,Corporate,Corporate,0,0,0,A,1,No Deposit,0,Transient-Party,5569.0,0,0,Chattogram,Cash
City Hotel,1,64,2025,April,14,1,4,10,1,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6368.0,0,1,Chattogram,Cash
City Hotel,1,210,2024,July,29,15,2,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6060.0,0,0,Chattogram,Mobile Banking
Resort,0,0,2024,January,4,27,0,2,2,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient-Party,3869.0,0,0,Sylhet,Mobile Banking
Resort,0,20,2024,January,3,19,3,8,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,E,1,No Deposit,0,Transient,4748.0,0,1,Sreemangal,Card
Resort,0,6,2025,October,42,10,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5125.0,1,0,Coxs_Bazar,Cash
City Hotel,1,59,2025,May,20,13,0,2,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5843.0,0,0,Chattogram,Cash
City Hotel,0,26,2025,October,41,3,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8388.0,0,2,Dhaka,Mobile Banking
Resort,0,5,2024,June,23,6,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,1,0,3,A,0,No Deposit,0,Group,5421.0,0,1,Coxs_Bazar,Bank Transfer
City Hotel,1,47,2025,December,50,7,0,4,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3945.0,0,1,Chattogram,Card
City Hotel,0,16,2025,April,15,14,1,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7711.0,0,1,Dhaka,Card
City Hotel,0,16,2024,May,23,31,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7995.0,1,0,Dhaka,Mobile Banking
City Hotel,0,11,2025,March,11,10,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4139.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,230,2024,September,36,2,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5638.0,0,1,Sylhet,Mobile Banking
Resort,0,2,2024,June,26,25,0,1,3,0.0,0,BB,IND,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,7760.0,1,2,Sylhet,Mobile Banking
Resort,0,337,2025,May,22,28,2,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3754.0,0,1,Bandarban,Bank Transfer
Resort,0,18,2025,February,9,27,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,7192.0,0,0,Coxs_Bazar,Cash
City Hotel,0,75,2025,April,17,17,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6473.0,0,0,Sylhet,Bank Transfer
City Hotel,0,17,2024,May,20,20,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,9025.0,0,2,Dhaka,Card
City Hotel,0,0,2025,April,16,14,0,1,2,0.0,0,BB,BGD,Direct,Direct,1,0,1,B,0,No Deposit,0,Transient,4030.0,0,1,Dhaka,Mobile Banking
City Hotel,1,38,2025,January,2,14,0,1,1,,0,BB,USA,Corporate,Corporate,0,0,0,A,0,Non Refund,0,Transient,5197.0,0,0,Dhaka,Card
Resort,1,84,2024,August,35,24,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,11573.0,0,0,Coxs_Bazar,Card
City Hotel,0,1,2025,May,20,9,1,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,3,No Deposit,0,Transient,5315.0,0,0,Dhaka,Bank Transfer
Resort,0,10,2025,November,47,16,1,5,2,0.0,0,HB,CAN,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4010.0,0,0,Coxs_Bazar,Card
City Hotel,0,102,2024,June,24,5,1,0,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,1,A,0,No Deposit,0,Transient-Party,2589.0,0,1,Chattogram,Mobile Banking
City Hotel,0,46,2024,December,50,10,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6374.0,1,1,Dhaka,Cash
City Hotel,1,87,2025,September,39,25,2,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,8345.0,0,0,Dhaka,Cash
City Hotel,0,159,2025,April,15,9,1,1,2,,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3150.0,0,1,Khulna,Card
City Hotel,0,164,2025,April,17,27,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6298.0,0,4,Chattogram,Mobile Banking
City Hotel,0,103,2024,March,13,24,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3692.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,86,2025,May,21,20,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4508.0,0,1,Dhaka,Cash
City Hotel,1,286,2025,July,31,30,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,1,1,0,A,0,No Deposit,0,Transient-Party,5294.0,0,0,Dhaka,Mobile Banking
Resort,0,6,2025,March,12,17,1,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3526.0,0,0,Sylhet,Cash
City Hotel,0,292,2025,July,30,21,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5402.0,0,0,Chattogram,Mobile Banking
City Hotel,0,9,2024,September,38,14,0,3,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,12284.0,0,1,Dhaka,Mobile Banking
City Hotel,1,302,2025,October,41,6,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,5863.0,0,0,Sylhet,Mobile Banking
City Hotel,1,197,2025,June,23,3,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,25,Transient,4768.0,0,0,Chattogram,Mobile Banking
City Hotel,0,1,2024,December,52,23,0,3,1,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient-Party,2657.0,0,0,Chattogram,Mobile Banking
City Hotel,0,186,2025,July,27,3,1,0,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,9468.0,0,0,Dhaka,Cash
Resort,0,4,2024,October,43,18,0,1,1,0.0,0,BB,IND,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,4907.0,0,0,Sylhet,Mobile Banking
Resort,0,177,2025,September,39,23,4,10,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4788.0,0,0,Coxs_Bazar,Mobile Banking
Resort,1,186,2024,March,12,24,3,7,1,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,2955.0,0,0,Bandarban,Card
City Hotel,1,112,2025,March,14,30,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5219.0,0,0,Dhaka,Card
City Hotel,1,79,2024,February,7,13,2,5,3,,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7126.0,0,1,Dhaka,Card
Resort,0,131,2025,March,12,19,2,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3924.0,0,2,Coxs_Bazar,Cash
City Hotel,1,45,2024,June,23,7,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7714.0,0,1,Chattogram,Mobile Banking
City Hotel,0,82,2024,May,20,20,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7097.0,0,2,Khulna,Card
Resort,0,83,2024,October,43,21,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3288.0,1,2,Sreemangal,Mobile Banking
City Hotel,0,4,2024,March,9,3,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4591.0,0,0,Chattogram,Mobile Banking
City Hotel,0,145,2025,August,35,29,2,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4206.0,0,0,Khulna,Mobile Banking
City Hotel,0,50,2025,October,41,9,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,49,Transient-Party,4693.0,0,0,Chattogram,Bank Transfer
City Hotel,0,74,2025,October,42,17,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4775.0,0,0,Dhaka,Mobile Banking
City Hotel,1,68,2025,February,8,17,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4398.0,0,0,Chattogram,Card
City Hotel,1,134,2025,February,8,25,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5548.0,0,0,Dhaka,
Resort,0,3,2025,December,50,11,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4246.0,0,0,Coxs_Bazar,Mobile Banking
Resort,0,50,2024,April,15,10,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6633.0,1,0,Coxs_Bazar,Mobile Banking
City Hotel,1,111,2025,October,42,10,1,0,1,0.0,0,BB,SAU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6883.0,0,0,Dhaka,
City Hotel,0,42,2024,September,37,8,2,7,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3681.0,0,0,Khulna,Mobile Banking
Resort,0,64,2024,August,35,23,1,5,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,10322.0,0,2,Bandarban,Bank Transfer
City Hotel,1,61,2025,August,33,14,1,0,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,10874.0,0,4,Dhaka,Mobile Banking
City Hotel,0,20,2025,July,30,22,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4034.0,0,0,Chattogram,Card
City Hotel,0,66,2024,March,10,10,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5383.0,0,1,Dhaka,Mobile Banking
City Hotel,1,92,2025,March,13,26,2,1,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6880.0,0,0,Dhaka,Card
City Hotel,1,68,2024,October,43,18,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7615.0,0,2,Dhaka,Mobile Banking
Resort,0,2,2025,June,23,1,0,2,3,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,10267.0,1,0,Coxs_Bazar,Mobile Banking
City Hotel,0,92,2024,April,16,17,1,2,2,1.0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6449.0,0,1,Dhaka,Mobile Banking
Resort,0,192,2025,March,9,2,1,3,2,0.0,0,BB,BGD,Groups,Corporate,0,0,0,D,0,No Deposit,185,Transient-Party,4604.0,0,0,Coxs_Bazar,Bank Transfer
City Hotel,0,256,2024,September,38,14,1,2,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5337.0,0,0,Dhaka,Card
City Hotel,0,98,2024,November,48,23,1,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5325.0,0,0,Dhaka,Mobile Banking
Resort,0,12,2024,August,31,1,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8978.0,0,2,Bandarban,Cash
Resort,1,313,2024,May,21,27,2,5,2,0.0,0,BB,ARE,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,5434.0,0,0,Coxs_Bazar,Cash
City Hotel,0,79,2024,April,18,25,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,5834.0,0,1,Dhaka,Card
City Hotel,0,139,2024,May,19,5,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6606.0,0,2,Dhaka,Bank Transfer
City Hotel,1,44,2025,September,37,10,0,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,7826.0,0,0,Dhaka,Mobile Banking
City Hotel,0,46,2025,August,34,17,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5125.0,0,0,Dhaka,Cash
City Hotel,0,33,2025,January,5,25,1,1,2,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,4777.0,0,0,Dhaka,Cash
City Hotel,0,35,2024,May,19,10,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,7216.0,0,0,Chattogram,Card
Resort,0,141,2024,May,22,25,0,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,3763.0,0,1,Sylhet,Card
Resort,0,38,2025,April,15,14,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4023.0,0,1,Kuakata,Mobile Banking
City Hotel,0,17,2024,September,39,26,2,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,7633.0,0,0,Chattogram,Mobile Banking
Resort,1,25,2025,November,48,25,1,2,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,C,0,No Deposit,0,Transient,4566.0,0,0,Coxs_Bazar,Card
City Hotel,1,359,2024,October,42,11,2,0,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4181.0,0,0,Dhaka,Bank Transfer
City Hotel,0,3,2024,March,13,22,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5469.0,0,0,Dhaka,Mobile Banking
City Hotel,0,8,2025,February,6,10,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3769.0,0,1,Dhaka,Card
City Hotel,1,131,2025,August,33,15,2,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6291.0,0,0,Dhaka,Mobile Banking
City Hotel,0,185,2025,August,31,2,0,3,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8080.0,0,0,Dhaka,Mobile Banking
Resort,0,33,2024,November,47,19,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,3523.0,0,1,Kuakata,Mobile Banking
City Hotel,0,69,2025,September,37,9,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4536.0,0,0,Dhaka,Bank Transfer
Resort,1,18,2025,June,25,21,1,4,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,10726.0,0,2,Coxs_Bazar,Mobile Banking
City Hotel,1,12,2024,June,25,12,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6102.0,0,0,Chattogram,Mobile Banking
City Hotel,0,215,2024,November,48,21,1,2,1,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,2,No Deposit,0,Transient,5256.0,0,1,Dhaka,Mobile Banking
City Hotel,0,0,2025,October,40,2,0,2,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient-Party,6524.0,0,0,Sylhet,Card
Resort,0,272,2024,July,27,3,3,7,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,6012.0,0,0,Bandarban,Card
City Hotel,0,1,2024,March,14,28,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4531.0,0,0,Khulna,Mobile Banking
City Hotel,0,41,2024,December,53,27,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5188.0,0,0,Dhaka,Mobile Banking
City Hotel,0,64,2024,April,17,21,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6385.0,0,0,Dhaka,Mobile Banking
Resort,0,52,2024,September,38,13,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,7282.0,0,1,Sylhet,Mobile Banking
City Hotel,0,29,2024,October,41,5,0,2,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6581.0,0,2,Chattogram,Cash
City Hotel,0,122,2024,March,14,27,2,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5840.0,0,1,Chattogram,Cash
Resort,1,172,2024,April,17,29,2,5,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient,6652.0,0,0,Coxs_Bazar,Mobile Banking
