booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_location,payment_method
BDH_05402,City Hotel,0,16,2025,September,37,8,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,8019.0,0,1,Check-Out,2016-09-09,Dhaka,Card
BDH_05403,Resort,0,229,2025,June,24,7,2,9,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,143.0,,0,Transient,5278.0,0,0,Check-Out,2016-06-18,Coxs_Bazar,Cash
BDH_05404,City Hotel,1,148,2025,November,47,16,0,4,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,4734.0,0,0,Canceled,2016-06-22,Dhaka,Bank Transfer
BDH_05405,City Hotel,1,289,2025,March,9,2,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5331.0,0,0,Canceled,2016-05-17,Chattogram,Mobile Banking
BDH_05406,City Hotel,0,102,2025,August,33,19,1,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,5737.0,0,1,Check-Out,2017-08-21,Chattogram,Card
BDH_05407,City Hotel,1,447,2025,September,40,29,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4015.0,0,0,Canceled,2015-10-21,Dhaka,Mobile Banking
BDH_05408,City Hotel,1,166,2025,November,45,1,0,3,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,6669.0,0,0,Canceled,2016-07-13,Dhaka,Card
BDH_05409,City Hotel,1,15,2025,September,37,10,1,3,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,7190.0,0,0,Canceled,2015-09-07,Dhaka,Mobile Banking
BDH_05410,City Hotel,1,350,2025,June,25,17,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,6698.0,0,0,Canceled,2015-08-11,Sylhet,Mobile Banking
BDH_05411,City Hotel,0,1,2025,August,32,8,2,5,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,5616.0,0,2,Check-Out,2015-08-15,Dhaka,Card
BDH_05412,Resort,0,13,2025,August,36,30,2,0,1,0.0,0,HB,SAU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,5519.0,0,0,Check-Out,2015-09-01,Sreemangal,Mobile Banking
BDH_05413,City Hotel,1,58,2025,March,13,21,1,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5190.0,0,1,Canceled,2016-02-01,Dhaka,Mobile Banking
BDH_05414,City Hotel,0,132,2025,May,20,13,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6961.0,0,1,Check-Out,2016-05-17,Dhaka,Bank Transfer
BDH_05415,City Hotel,1,296,2024,February,9,28,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4656.0,0,1,Canceled,2016-12-19,Chattogram,Cash
BDH_05416,Resort,0,14,2025,September,38,16,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,,86.0,0,Transient,4373.0,0,0,Check-Out,2015-09-18,Coxs_Bazar,Card
BDH_05417,Resort,1,11,2025,February,5,1,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4147.0,0,0,Canceled,2017-01-21,Coxs_Bazar,Mobile Banking
BDH_05418,Resort,0,0,2025,October,44,26,0,1,1,0.0,0,BB,IND,Offline TA/TO,Direct,1,0,2,A,E,0,No Deposit,,,0,Transient,3404.0,1,0,Check-Out,2016-10-27,Bandarban,Mobile Banking
BDH_05419,Resort,1,5,2024,May,21,22,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,6019.0,0,2,Canceled,2017-05-17,Coxs_Bazar,Mobile Banking
BDH_05420,City Hotel,0,80,2025,May,19,11,1,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6843.0,0,1,Check-Out,2017-05-15,Dhaka,Cash
BDH_05421,City Hotel,0,71,2025,March,11,17,0,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,4888.0,0,1,Check-Out,2017-03-18,Dhaka,Cash
BDH_05422,City Hotel,1,1,2024,March,14,29,0,1,2,0.0,0,SC,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,5478.0,0,1,No-Show,2016-03-29,Dhaka,Mobile Banking
BDH_05423,City Hotel,0,140,2025,April,17,28,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,7230.0,0,1,Check-Out,2017-05-02,Sylhet,Card
BDH_05424,City Hotel,0,292,2024,July,30,21,0,2,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,6.0,,0,Transient-Party,5495.0,0,0,Check-Out,2016-07-23,Dhaka,Mobile Banking
BDH_05425,Resort,0,131,2025,June,23,6,0,5,2,0.0,0,HB,USA,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,242.0,,0,Transient,7616.0,1,2,Check-Out,2017-06-11,Bandarban,Cash
BDH_05426,City Hotel,1,279,2024,October,42,12,0,3,2,0.0,0,BB,ARE,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98.0,,0,Transient,6175.0,0,0,Canceled,2016-05-05,Chattogram,Mobile Banking
BDH_05427,Resort,0,34,2025,September,38,11,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,5858.0,0,2,Check-Out,2016-09-14,Bandarban,Card
BDH_05428,City Hotel,0,13,2025,July,31,30,2,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,9053.0,0,1,Check-Out,2017-08-03,Sylhet,Card
BDH_05429,City Hotel,1,18,2025,May,22,30,0,3,3,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient,4653.0,0,0,Canceled,2017-05-19,Rajshahi,Mobile Banking
BDH_05430,City Hotel,0,21,2024,November,46,10,0,1,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,5933.0,0,1,Check-Out,2016-11-11,Chattogram,Bank Transfer
BDH_05431,City Hotel,1,157,2025,August,35,25,2,5,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5493.0,0,0,Canceled,2016-03-21,Dhaka,Cash
BDH_05432,City Hotel,1,223,2025,August,34,21,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7335.0,0,0,Canceled,2017-01-10,Dhaka,Card
BDH_05433,City Hotel,1,322,2025,December,50,9,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,4083.0,0,0,Canceled,2016-03-15,Chattogram,Mobile Banking
BDH_05434,Resort,0,47,2024,October,43,18,0,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,368.0,,0,Transient-Party,5072.0,0,0,Check-Out,2016-10-19,Coxs_Bazar,Mobile Banking
BDH_05435,Resort,1,49,2025,September,40,25,1,0,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4817.0,0,1,Canceled,2016-09-02,Kuakata,Mobile Banking
BDH_05436,City Hotel,0,44,2025,January,1,1,2,0,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,4140.0,0,0,Check-Out,2017-01-03,Dhaka,Card
BDH_05437,Resort,1,96,2025,July,29,14,2,7,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,5289.0,0,1,Canceled,2015-04-11,Sreemangal,Mobile Banking
BDH_05438,City Hotel,0,5,2024,June,25,14,0,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,5771.0,0,0,Check-Out,2016-06-15,Dhaka,Cash
BDH_05439,City Hotel,0,85,2024,October,41,6,1,3,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,3949.0,0,0,Check-Out,2016-10-10,Khulna,Card
BDH_05440,City Hotel,0,36,2024,April,15,15,2,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7522.0,0,2,Check-Out,2017-04-18,Dhaka,Card
BDH_05441,City Hotel,0,116,2025,November,45,3,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6127.0,0,1,Check-Out,2016-11-07,Dhaka,Bank Transfer
BDH_05442,Resort,0,0,2025,November,47,18,0,1,1,0.0,0,HB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,3859.0,0,0,Check-Out,2015-11-19,Sreemangal,Card
BDH_05443,Resort,0,264,2025,August,34,26,4,10,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,71.0,,0,Transient,5030.0,0,0,Check-Out,2017-09-09,Sreemangal,Mobile Banking
BDH_05444,Resort,0,0,2025,November,48,26,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,1,A,E,0,No Deposit,,,0,Transient,2953.0,0,0,Check-Out,2015-11-27,Kuakata,Bank Transfer
BDH_05445,Resort,0,231,2024,October,41,8,2,5,2,0.0,0,BB,IND,Groups,Direct,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,3394.0,0,0,Check-Out,2016-10-15,Bandarban,Card
BDH_05446,Resort,1,33,2025,October,43,19,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,4200.0,0,2,Canceled,2015-10-09,Coxs_Bazar,Card
BDH_05447,Resort,0,31,2024,November,47,19,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177.0,,0,Transient,3205.0,0,0,Check-Out,2016-11-26,Sreemangal,Mobile Banking
BDH_05448,City Hotel,0,43,2024,June,25,18,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,7196.0,0,1,Check-Out,2016-06-19,Dhaka,Card
BDH_05449,Resort,0,3,2024,June,23,9,0,2,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,7705.0,1,0,Check-Out,2017-06-11,Sylhet,Cash
BDH_05450,Resort,1,136,2025,November,47,14,3,7,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,3665.0,0,0,Canceled,2016-07-01,Coxs_Bazar,Card
BDH_05451,City Hotel,0,178,2025,July,30,20,0,2,2,3.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,10940.0,0,2,Check-Out,2016-07-22,Dhaka,Mobile Banking
BDH_05452,City Hotel,1,128,2024,April,16,16,2,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,,0,Transient,4852.0,0,0,Canceled,2016-12-09,Chattogram,Bank Transfer
BDH_05453,City Hotel,0,34,2024,August,35,27,1,0,2,0.0,0,SC,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5161.0,0,1,Check-Out,2017-08-28,Chattogram,Card
BDH_05454,Resort,0,3,2025,December,49,2,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,3889.0,0,0,Check-Out,2016-12-03,Coxs_Bazar,Cash
BDH_05455,City Hotel,0,0,2025,April,16,13,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,7.0,,0,Transient,3454.0,0,0,Check-Out,2016-04-15,Rajshahi,Mobile Banking
BDH_05456,City Hotel,0,316,2024,May,22,26,0,3,2,0.0,0,BB,CAN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,6657.0,0,0,Check-Out,2016-05-29,Dhaka,Card
BDH_05457,City Hotel,1,364,2024,October,42,16,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,5600.0,0,0,Canceled,2015-07-06,Dhaka,Bank Transfer
BDH_05458,City Hotel,0,145,2025,April,17,25,0,4,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,5910.0,0,0,Check-Out,2017-04-29,Chattogram,Card
BDH_05459,Resort,0,124,2025,August,34,16,2,10,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,36.0,,0,Transient,8224.0,0,0,Check-Out,2016-08-28,Coxs_Bazar,Mobile Banking
BDH_05460,Resort,0,80,2025,December,49,2,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,D,D,3,No Deposit,253.0,,0,Transient-Party,4520.0,0,0,Check-Out,2016-12-04,Coxs_Bazar,Card
BDH_05461,City Hotel,0,23,2025,October,41,8,0,1,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,7.0,,0,Transient,2700.0,0,1,Check-Out,2015-10-08,Chattogram,Mobile Banking
BDH_05462,City Hotel,0,30,2025,June,23,5,1,4,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,9859.0,0,1,Check-Out,2017-06-10,Dhaka,Mobile Banking
BDH_05463,City Hotel,0,0,2024,December,50,7,1,0,2,0.0,0,BB,SAU,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,2761.0,0,0,Check-Out,2015-12-08,Dhaka,Mobile Banking
BDH_05464,City Hotel,0,85,2025,July,29,13,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,5473.0,0,1,Check-Out,2016-07-18,Chattogram,Mobile Banking
BDH_05465,Resort,0,250,2025,June,25,15,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,314.0,,0,Transient,4909.0,0,1,Check-Out,2016-06-22,Coxs_Bazar,Mobile Banking
BDH_05466,City Hotel,1,26,2025,December,51,16,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6448.0,0,0,Canceled,2016-11-25,Sylhet,Card
BDH_05467,City Hotel,0,55,2024,September,36,2,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,6106.0,0,1,Check-Out,2016-09-05,Sylhet,Cash
BDH_05468,City Hotel,1,45,2025,February,8,19,0,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4926.0,0,0,Canceled,2016-01-24,Dhaka,Mobile Banking
BDH_05469,City Hotel,0,96,2024,April,15,11,0,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7108.0,0,1,Check-Out,2017-04-14,Dhaka,Card
BDH_05470,City Hotel,0,44,2025,June,25,18,1,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,6215.0,0,0,Check-Out,2016-06-20,Dhaka,Card
BDH_05471,City Hotel,0,7,2025,September,37,8,0,3,1,0.0,0,BB,SAU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,5701.0,0,0,Check-Out,2015-09-11,Chattogram,Bank Transfer
BDH_05472,City Hotel,0,156,2025,July,27,2,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6648.0,0,2,Check-Out,2016-07-05,Dhaka,Cash
BDH_05473,Resort,0,30,2024,March,11,7,1,5,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,3745.0,0,0,Check-Out,2016-03-13,Bandarban,Bank Transfer
BDH_05474,Resort,0,39,2024,December,53,26,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4306.0,0,0,Check-Out,2016-12-29,Coxs_Bazar,Cash
BDH_05475,Resort,0,59,2024,August,36,31,1,3,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,4072.0,0,2,Check-Out,2015-09-04,Kuakata,Card
BDH_05476,City Hotel,0,152,2024,February,7,13,1,4,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,3972.0,0,2,Check-Out,2017-02-18,Dhaka,Mobile Banking
BDH_05477,City Hotel,0,56,2024,September,36,3,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6633.0,0,1,Check-Out,2016-09-07,Dhaka,Cash
BDH_05478,City Hotel,0,49,2024,June,23,3,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,85.0,,0,Transient,6048.0,0,0,Check-Out,2016-06-05,Dhaka,Cash
BDH_05479,Resort,1,128,2025,August,32,6,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,11428.0,0,1,Canceled,2017-04-01,Sylhet,Mobile Banking
BDH_05480,Resort,0,163,2025,July,32,31,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient,5344.0,0,0,Check-Out,2016-08-04,Bandarban,Mobile Banking
BDH_05481,Resort,1,168,2024,April,18,28,1,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,257.0,,0,Transient,6143.0,0,0,Canceled,2016-01-19,Coxs_Bazar,Card
BDH_05482,City Hotel,0,5,2025,June,24,8,0,1,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6145.0,0,1,Check-Out,2016-06-09,Dhaka,Mobile Banking
BDH_05483,City Hotel,1,337,2024,June,24,9,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4093.0,0,0,Canceled,2015-10-21,Dhaka,Bank Transfer
BDH_05484,City Hotel,1,151,2025,May,19,13,2,2,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,5481.0,0,0,Canceled,2016-12-13,Dhaka,Mobile Banking
BDH_05485,Resort,0,214,2025,August,32,1,2,5,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,5343.0,0,1,Check-Out,2016-08-08,Sreemangal,Mobile Banking
BDH_05486,City Hotel,1,478,2025,August,32,8,0,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,3718.0,0,0,Canceled,2017-07-04,Rajshahi,Mobile Banking
BDH_05487,City Hotel,0,17,2024,September,38,11,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,3490.0,0,1,Check-Out,2016-09-13,Rajshahi,Card
BDH_05488,City Hotel,1,344,2024,September,39,26,2,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,9040.0,0,0,Canceled,2015-06-30,Dhaka,Cash
BDH_05489,City Hotel,1,21,2024,January,2,12,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5542.0,0,2,Canceled,2016-12-23,Dhaka,Card
BDH_05490,Resort,1,97,2025,August,34,17,1,4,3,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,7424.0,0,0,Canceled,2015-05-13,Kuakata,Mobile Banking
BDH_05491,City Hotel,0,139,2024,July,31,25,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,5490.0,0,1,Check-Out,2016-07-28,Dhaka,Bank Transfer
BDH_05492,Resort,0,192,2025,May,20,18,4,10,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,3541.0,0,0,Check-Out,2017-06-01,Kuakata,Mobile Banking
BDH_05493,Resort,0,51,2024,August,31,2,2,5,2,0.0,0,HB,BGD,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,11975.0,0,2,Check-Out,2017-08-09,Coxs_Bazar,Mobile Banking
BDH_05494,City Hotel,0,55,2025,April,15,6,0,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,5755.0,0,0,Check-Out,2016-04-07,Dhaka,Mobile Banking
BDH_05495,Resort,1,203,2024,April,17,25,0,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,5221.0,0,0,Canceled,2017-01-06,Sreemangal,Card
BDH_05496,City Hotel,0,139,2024,August,31,5,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7730.0,0,2,Check-Out,2017-08-07,Dhaka,Card
BDH_05497,City Hotel,1,5,2024,November,46,6,2,2,1,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,6130.0,0,0,Canceled,2016-11-01,Khulna,Card
BDH_05498,City Hotel,1,277,2024,November,46,7,1,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,5559.0,0,0,Canceled,2016-04-04,Dhaka,Mobile Banking
BDH_05499,Resort,0,146,2024,September,37,10,2,8,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,5093.0,0,0,Check-Out,2015-09-20,Coxs_Bazar,Cash
BDH_05500,Resort,0,123,2024,February,9,27,1,1,2,0.0,0,FB,BGD,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,5160.0,0,0,Check-Out,2016-02-29,Coxs_Bazar,Mobile Banking
BDH_05501,City Hotel,1,265,2025,August,31,5,3,6,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,4791.0,0,0,Canceled,2016-11-13,Dhaka,Mobile Banking
BDH_05502,City Hotel,0,87,2024,October,44,23,2,1,3,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8542.0,0,0,Check-Out,2016-10-26,Dhaka,Card
BDH_05503,City Hotel,0,396,2024,June,26,25,2,0,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,B,2,No Deposit,6.0,,0,Transient-Party,5383.0,0,1,Check-Out,2017-06-27,Dhaka,Card
BDH_05504,Resort,1,4,2024,April,17,28,1,2,2,1.0,0,HB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,6462.0,0,0,Canceled,2017-04-24,Sylhet,Bank Transfer
BDH_05505,Resort,1,257,2025,October,42,12,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4963.0,0,0,Canceled,2016-02-12,Sreemangal,Mobile Banking
BDH_05506,City Hotel,1,283,2024,October,43,16,2,0,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,6458.0,0,0,Canceled,2016-02-09,Dhaka,Mobile Banking
BDH_05507,Resort,1,155,2025,October,44,31,0,1,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,3332.0,0,0,Canceled,2015-10-26,Coxs_Bazar,Bank Transfer
BDH_05508,City Hotel,0,19,2024,February,6,7,0,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,5097.0,0,0,Check-Out,2017-02-12,Dhaka,Card
BDH_05509,City Hotel,0,98,2024,April,15,14,1,2,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,5544.0,0,0,Check-Out,2017-04-17,Sylhet,Card
BDH_05510,City Hotel,1,7,2024,May,18,3,0,1,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6650.0,0,1,Canceled,2017-04-27,Chattogram,Mobile Banking
BDH_05511,City Hotel,0,44,2024,January,1,2,2,1,2,0.0,0,HB,IND,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,5904.0,0,0,Check-Out,2016-01-05,Dhaka,Mobile Banking
BDH_05512,City Hotel,0,86,2024,March,13,26,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,5808.0,0,1,Check-Out,2016-03-31,Dhaka,Bank Transfer
BDH_05513,City Hotel,0,152,2024,August,35,23,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6392.0,0,0,Check-Out,2016-08-30,Dhaka,Bank Transfer
BDH_05514,Resort,0,199,2025,May,19,2,1,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,5085.0,0,0,Check-Out,2016-05-04,Coxs_Bazar,Bank Transfer
BDH_05515,Resort,0,13,2025,August,36,29,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,339.0,,0,Transient-Party,3282.0,0,1,Check-Out,2016-08-29,Coxs_Bazar,Cash
BDH_05516,Resort,0,3,2025,February,9,26,0,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,2999.0,0,0,Check-Out,2016-02-27,Bandarban,Card
