@relation bd_hotel_bookings_ml-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute hotel {Resort,'City Hotel'}
@attribute is_canceled {0,1}
@attribute lead_time numeric
@attribute arrival_date_year numeric
@attribute arrival_date_month {December,July,March,April,October,November,September,February,August,May,January,June}
@attribute arrival_date_week_number numeric
@attribute arrival_date_day_of_month numeric
@attribute stays_in_weekend_nights numeric
@attribute stays_in_week_nights numeric
@attribute adults numeric
@attribute children numeric
@attribute babies numeric
@attribute meal {BB,SC,HB,Undefined,FB}
@attribute country {BGD,AUS,CAN,SAU,USA,GBR,IND,ARE,SGP,MYS}
@attribute market_segment {Direct,'Online TA','Offline TA/TO',Groups,Corporate,Aviation,Complementary}
@attribute distribution_channel {Direct,TA/TO,Corporate,GDS}
@attribute is_repeated_guest numeric
@attribute previous_cancellations numeric
@attribute previous_bookings_not_canceled numeric
@attribute reserved_room_type {F,A,D,E,G,B,H,C,P}
@attribute booking_changes numeric
@attribute deposit_type {'No Deposit','Non Refund',Refundable}
@attribute days_in_waiting_list numeric
@attribute customer_type {Transient,Transient-Party,Contract,Group}
@attribute adr numeric
@attribute required_car_parking_spaces numeric
@attribute total_of_special_requests numeric
@attribute hotel_location {Sreemangal,Dhaka,Sylhet,Chattogram,Khulna,Coxs_Bazar,Rajshahi,Kuakata,Bandarban}
@attribute payment_method {'Mobile Banking',Cash,Card,'Bank Transfer'}

@data
'City Hotel',1,0.08903,0,June,0.442308,0.233333,0,0.033333,0.018519,0,0,BB,IND,'Offline TA/TO',Corporate,0,0,0,A,0,'No Deposit',0,Transient-Party,0.185486,0,0,Khulna,'Mobile Banking'
'City Hotel',1,0.060413,0,October,0.788462,0.533333,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Contract,0.297799,0,0.4,Dhaka,'Bank Transfer'
Resort,0,0.00159,0,December,0.961538,0.366667,0.083333,0,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.154702,0.333333,0,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.054054,0,December,0.942308,0.233333,0,0.066667,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.2117,0,0,Sylhet,Card
Resort,0,0.098569,0,August,0.576923,0,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.496934,0,0.2,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.049285,1,June,0.423077,0.033333,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.214286,'No Deposit',0,Transient-Party,0.294613,0,0,Dhaka,'Mobile Banking'
Resort,1,0.341812,0,August,0.596154,0.033333,0.166667,0.166667,0.018519,0.666667,0,BB,GBR,'Online TA',TA/TO,0,0,0,G,0,'No Deposit',0,Transient,0.374278,0,0,Kuakata,'Mobile Banking'
'City Hotel',0,0.00159,0,May,0.365385,0.566667,0,0.033333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.20671,0,0,Dhaka,Card
'City Hotel',1,0.324324,0,January,0,0.033333,0.083333,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.268879,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.238474,1,July,0.557692,0.866667,0,0.033333,0.018519,0.333333,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.392917,0,0,Dhaka,'Mobile Banking'
Resort,1,0.255962,0,September,0.75,0.933333,0,0.1,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.203163,0,0,Kuakata,Cash
'City Hotel',0,0.031797,1,April,0.288462,0.566667,0,0.033333,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.325216,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.034976,1,July,0.519231,0.366667,0,0.033333,0.018519,0,0,SC,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.274772,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.017488,0,August,0.634615,0.566667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Contract,0.27393,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',0,0.464229,0,July,0.557692,0.666667,0,0.066667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.297018,0,0,Dhaka,Card
Resort,1,0.197138,1,April,0.269231,0.266667,0.166667,0.166667,0.018519,0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'Non Refund',0,Transient,0.222342,0,0,Coxs_Bazar,'Mobile Banking'
Resort,0,0.047695,0,April,0.230769,0,0.166667,0.166667,0.018519,0,0,BB,ARE,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.150253,0.333333,0,Kuakata,'Mobile Banking'
'City Hotel',0,0.038156,1,November,0.884615,0.566667,0,0.066667,0.018519,0,0,BB,BGD,Complementary,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.059885,0,0.2,Sylhet,'Mobile Banking'
Resort,0,0.084261,1,April,0.326923,0.866667,0,0.1,0.018519,0,0,HB,IND,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.401635,0.333333,0,Coxs_Bazar,'Mobile Banking'
Resort,1,0.440382,1,June,0.461538,0.366667,0.166667,0.066667,0.018519,0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.185065,0,0,Sreemangal,Cash
'City Hotel',0,0.012719,0,October,0.807692,0.666667,0,0.1,0.018519,0,0,BB,USA,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.19715,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.478537,0,July,0.576923,0.966667,0.083333,0.033333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.288119,0,0.2,Dhaka,Card
'City Hotel',1,0.443561,0,October,0.788462,0.366667,0,0.1,0.018519,0,0,BB,GBR,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.211099,0,0,Sylhet,'Mobile Banking'
'City Hotel',0,0,0,February,0.096154,0.266667,0,0.033333,0,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.202381,0,0,Chattogram,Card
'City Hotel',0,0.046105,1,December,0.923077,0.033333,0,0.066667,0.018519,0,0,BB,BGD,Corporate,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.142136,0,0,Chattogram,Card
'City Hotel',1,0.190779,1,July,0.5,0.233333,0.166667,0.1,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.458213,0,0,Chattogram,Cash
Resort,0,0.030207,1,August,0.576923,0.1,0.166667,0.066667,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.293651,0.333333,0.2,Kuakata,'Mobile Banking'
'City Hotel',0,0.190779,1,September,0.75,0.9,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.157888,0,0,Khulna,Card
Resort,0,0.00318,0,July,0.538462,0.6,0,0.033333,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient,0.335378,0,0,Sylhet,'Bank Transfer'
Resort,0,0.00318,1,May,0.326923,0,0.083333,0.033333,0.018519,0,0,BB,SGP,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.147367,0,0.2,Sreemangal,'Mobile Banking'
'City Hotel',0,0.151033,1,April,0.307692,0.633333,0,0.066667,0.018519,0,0,HB,USA,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.240741,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.112878,1,June,0.461538,0.433333,0,0.1,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.225228,0,0,Sylhet,'Mobile Banking'
'City Hotel',0,0.047695,1,November,0.903846,0.8,0.083333,0.066667,0.018519,0,0,BB,IND,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.137025,0,0,Khulna,'Bank Transfer'
'City Hotel',1,0.63275,0,August,0.615385,0.333333,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.166967,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.036566,1,May,0.346154,0.033333,0.083333,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.325998,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.478537,1,July,0.576923,0.966667,0.083333,0.033333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.251443,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',0,0.141494,1,April,0.25,0.066667,0.166667,0.166667,0,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.202922,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.157393,0,August,0.634615,0.666667,0.083333,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.354437,0,0.4,Chattogram,'Mobile Banking'
'City Hotel',1,0.058824,0,December,1,0.866667,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.248437,0,0.2,Sylhet,Card
'City Hotel',0,0.158983,1,October,0.826923,1,0.083333,0.033333,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.035354,0,0,Rajshahi,'Mobile Banking'
'City Hotel',1,0.057234,1,October,0.788462,0.4,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Group,0.205327,0,0,Dhaka,Card
'City Hotel',1,0.977742,0,March,0.192308,0.5,0,0.066667,0.018519,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.1348,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.109698,1,June,0.461538,0.366667,0.166667,0.133333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.305315,0,0,Dhaka,Card
'City Hotel',0,0.015898,0,December,0.942308,0.333333,0.083333,0.066667,0.018519,0,0,BB,GBR,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.151154,0,0,Dhaka,Card
Resort,1,0.047695,1,June,0.423077,0,0,0.1,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.286496,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.019078,0,October,0.769231,0.1,0.083333,0,0.018519,0,0,BB,IND,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.197872,0,0,Dhaka,Card
'City Hotel',1,0.082671,0,March,0.192308,0.4,0.083333,0.033333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.158309,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.278219,0,June,0.423077,0.266667,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.315115,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.028617,0,April,0.288462,0.7,0,0.033333,0,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.27399,0,0.4,Chattogram,'Bank Transfer'
'City Hotel',0,0.151033,1,September,0.711538,0.566667,0.083333,0.066667,0.018519,0.03542,0,BB,USA,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.253066,0,0.4,Dhaka,'Bank Transfer'
'City Hotel',0,0.028617,1,March,0.173077,0.066667,0.166667,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.108526,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.17806,1,June,0.480769,0.8,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.214286,'No Deposit',0,Transient,0.344998,0,0.2,Dhaka,Card
'City Hotel',1,0.267091,0,April,0.25,0.233333,0.166667,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.292569,0,0,Khulna,Cash
'City Hotel',1,0.233704,1,August,0.615385,0.233333,0.083333,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.158069,0,0,Rajshahi,Card
Resort,0,0,1,January,0.057692,0.733333,0.083333,0,0,0,0,BB,BGD,Corporate,Corporate,1,0,0.089286,A,0,'No Deposit',0,Transient,0.12043,0,0,Coxs_Bazar,Cash
'City Hotel',1,0.17965,1,February,0.153846,0.8,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0.112532,Transient,0.224988,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.030207,1,April,0.269231,0.1,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.26918,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.00318,0,March,0.211538,0.566667,0,0.033333,0.018519,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0.071429,'No Deposit',0,Transient,0.262867,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.282989,1,August,0.653846,0.8,0,0.033333,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.335798,0,0,Dhaka,Card
Resort,0,0.157393,0,March,0.173077,0.166667,0.166667,0.166667,0.018519,0,0,HB,USA,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.239839,0,0.2,Coxs_Bazar,'Bank Transfer'
'City Hotel',0,0.205087,1,May,0.403846,1,0.083333,0.133333,0.018519,0.03542,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.404882,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.278219,0,May,0.365385,0.6,0,0.033333,0,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.227213,0,0,Dhaka,Card
Resort,1,0.249603,0,October,0.75,0,0.166667,0.066667,0.018519,0,0,BB,IND,'Offline TA/TO',TA/TO,0,0,0,D,0,'Non Refund',0,Transient,0.135342,0,0,Coxs_Bazar,Card
'City Hotel',1,0.066773,0,August,0.634615,0.466667,0.083333,0.033333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.195647,0,0,Dhaka,'Bank Transfer'
'City Hotel',1,0.240064,1,January,0.057692,0.6,0,0.1,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0.161125,Transient-Party,0.18753,0,0,Chattogram,Card
'City Hotel',0,0.004769,1,October,0.769231,0.2,0,0.133333,0.018519,0,0,BB,ARE,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.212963,0,0,Dhaka,Card
Resort,1,0.235294,0,October,0.807692,0.766667,0,0.033333,0,0,0,BB,BGD,Groups,Direct,0,0,0,A,0,'Non Refund',0,Transient,0.14412,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',1,0.031797,1,May,0.346154,0.233333,0.083333,0,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.31722,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',1,0.106518,1,February,0.115385,0.366667,0.166667,0,0.018519,0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.210137,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.00318,1,April,0.269231,0.133333,0,0.033333,0,0,0,SC,ARE,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.178632,0,0.4,Sylhet,Card
'City Hotel',0,0.08903,1,July,0.538462,0.333333,0.083333,0,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.138709,0,0,Khulna,Card
'City Hotel',1,0.241653,1,August,0.653846,0.833333,0.083333,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.194625,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.006359,0,January,0.038462,0.533333,0,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.174723,0,0.6,Rajshahi,'Mobile Banking'
Resort,1,0.265501,1,March,0.153846,0.1,0.166667,0.2,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.117905,0,0,Kuakata,'Mobile Banking'
'City Hotel',1,0.149444,1,July,0.5,0.2,0,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.34115,0,0.2,Chattogram,'Bank Transfer'
Resort,0,0.344992,0,August,0.653846,1,0.166667,0.233333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Contract,0.309343,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',1,0.267091,1,October,0.769231,0.1,0,0.133333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.265392,0,0,Dhaka,Card
Resort,1,0.036566,0,July,0.519231,0.233333,0.083333,0.066667,0.018519,0.333333,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.453163,0,0,Coxs_Bazar,Cash
Resort,1,0.069952,0,July,0.538462,0.366667,0,0.166667,0.018519,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.380291,0,0,Bandarban,Cash
'City Hotel',0,0.135135,1,November,0.884615,0.433333,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.20683,0,0.4,Chattogram,Card
Resort,0,0.578696,1,October,0.788462,0.366667,0.083333,0.133333,0.018519,0,0,BB,IND,Groups,Corporate,0,0,0,A,0.214286,'No Deposit',0,Transient-Party,0.180495,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.295707,1,September,0.75,0.966667,0.166667,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.225228,0,0.4,Dhaka,'Mobile Banking'
'City Hotel',0,0.028617,1,October,0.807692,0.566667,0,0.033333,0,0,0,BB,IND,Corporate,Corporate,1,0.115385,0.339286,A,0.071429,'No Deposit',0,Transient,0.205928,0.333333,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.136725,1,January,0.057692,0.7,0,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0.089514,Transient,0.244228,0,0,Dhaka,Cash
'City Hotel',0,0.023847,0,February,0.134615,0.733333,0,0.066667,0.018519,0,0,BB,SAU,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.205988,0,0.2,Chattogram,'Mobile Banking'
Resort,1,0.136725,0,April,0.25,0.233333,0.166667,0.166667,0.018519,0.666667,0,HB,BGD,'Online TA',TA/TO,0,0,0,G,0,'No Deposit',0,Transient,0.392076,0,0,Sylhet,'Mobile Banking'
Resort,1,0.612083,0,September,0.730769,0.666667,0,0.133333,0.018519,0,0,BB,BGD,Groups,Direct,0,0,0,A,0,'Non Refund',0,Transient,0.121873,0,0,Sreemangal,'Mobile Banking'
'City Hotel',1,0.139905,1,September,0.730769,0.833333,0.166667,0.066667,0.018519,0,0,BB,MYS,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.299423,0,0,Chattogram,Card
Resort,0,0.310016,0,July,0.557692,0.7,0.166667,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.31229,0.333333,0.2,Sylhet,'Mobile Banking'
'City Hotel',0,0.011129,0,February,0.134615,0.7,0.083333,0.133333,0.018519,0.03542,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.240861,0,0.2,Sylhet,'Mobile Banking'
'City Hotel',0,0.028617,1,May,0.326923,0.133333,0.083333,0.066667,0.018519,0,0,BB,CAN,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.413901,0,0.4,Dhaka,'Mobile Banking'
Resort,1,0.3593,1,September,0.730769,0.733333,0,0.033333,0.018519,0,0,BB,CAN,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'No Deposit',0,Transient,0.090308,0,0,Kuakata,Card
Resort,0,0.062003,0,June,0.5,0.966667,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.269481,0,0.2,Kuakata,'Mobile Banking'
Resort,0,0,1,February,0.115385,0.566667,0,0.033333,0.018519,0,0,BB,MYS,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.184163,0,0.2,Coxs_Bazar,Card
'City Hotel',0,0.009539,0,October,0.846154,1,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.325878,0,0.4,Dhaka,Card
'City Hotel',0,0.100159,1,October,0.826923,0.866667,0,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Contract,0.208033,0,0.6,Dhaka,Card
Resort,0,0.079491,0,December,0.961538,0.6,0.166667,0.166667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.144962,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.006359,1,January,0.076923,0.8,0.083333,0,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.179594,0,0,Dhaka,Card
'City Hotel',0,0.352941,0,June,0.403846,0.066667,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.288901,0.333333,0.6,Dhaka,'Mobile Banking'
'City Hotel',0,0.18124,1,February,0.115385,0.466667,0,0.133333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.141114,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.044515,1,August,0.596154,0.066667,0.083333,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.171176,0,0,Dhaka,'Mobile Banking'
Resort,0,0.00159,0,May,0.365385,0.466667,0.083333,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.299303,0.333333,0.4,Coxs_Bazar,'Bank Transfer'
Resort,0,0.044515,1,April,0.307692,0.833333,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,G,0.071429,'No Deposit',0,Transient-Party,0.442701,0.333333,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.176471,1,June,0.461538,0.533333,0.166667,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.256854,0,0.2,Dhaka,Card
'City Hotel',1,0.062003,1,September,0.75,0.933333,0,0.033333,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.414562,0,0,Khulna,'Mobile Banking'
Resort,0,0.071542,1,November,0.846154,0.133333,0.166667,0.066667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.166126,0,0,Coxs_Bazar,Card
'City Hotel',1,0.554849,1,October,0.769231,0.1,0.083333,0.166667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0.414322,Transient-Party,0.270623,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.138315,1,March,0.173077,0.266667,0,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.173521,0,0.2,Dhaka,Cash
Resort,0,0.057234,1,October,0.807692,0.633333,0.166667,0.166667,0.018519,0,0,BB,USA,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.120851,0,0.2,Coxs_Bazar,'Mobile Banking'
Resort,0,0,0,February,0.134615,0.566667,0,0.033333,0,0,0,BB,SAU,Corporate,Corporate,0,0,0.053571,A,0,'No Deposit',0,Transient,0.051106,0,0,Sylhet,'Mobile Banking'
Resort,0,0,0,March,0.173077,0.033333,0,0.033333,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.0671,0,0,Sreemangal,Cash
Resort,0,0.114467,1,October,0.846154,1,0.083333,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.214286,'No Deposit',0,Transient,0.144901,0.333333,0.2,Coxs_Bazar,'Mobile Banking'
Resort,1,0.394277,1,December,0.980769,0.7,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.138709,0,0,Sylhet,'Mobile Banking'
'City Hotel',1,0.351351,0,June,0.442308,0.3,0.083333,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0.038363,Transient,0.191558,0,0,Dhaka,Cash
'City Hotel',1,0.236884,0,June,0.442308,0.266667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.28379,0,0,Sylhet,'Bank Transfer'
'City Hotel',0,0.058824,1,December,0.980769,0.8,0.166667,0.1,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,B,0,'No Deposit',0,Transient,0.167929,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',0,0.144674,1,March,0.173077,0.266667,0.083333,0.1,0.018519,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.231121,0,0,Dhaka,Card
'City Hotel',0,0.014308,1,December,1,0.966667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.332912,0,0.2,Chattogram,'Mobile Banking'
Resort,0,0.319555,1,August,0.615385,0.233333,0.25,0.233333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.170455,0,0.2,Sreemangal,Card
